user_id,customer_id,android_id,trans_time,advertising_id,advertising_id_id
3598,3560059,20c0fc3a6051714a,2020-08-02 10:20:19,c9abe339-2356-4ca9-aba9-8adc9c203c39,10469
3599,4090720,84ff0fc89d9512dc,2020-07-07 19:35:18,0367bda7-d9f2-431b-8722-c920744723d1,23123
3600,4256843,d906149f4a5745bb,2020-07-19 17:15:02,cd383180-da6d-46db-a970-1e45e769c517,19486
3601,4127465,785d071dfe9dbdd4,2020-07-18 10:35:08,effd9a1e-8290-4947-a13d-c855b49910d4,26735
3603,4201696,b3c20eb1e00b14bd,2020-06-25 10:25:27,9120da18-3ee2-4c18-8018-64eb5aabef98,8222
3604,4268709,3539efa76a3fac74,2020-07-23 09:35:06,6677d95b-b3d4-4c9d-8d3a-a9d4b9fb961d,1773
3605,4268401,c0fd74938e8d52a7,2020-07-21 13:40:13,c6688f90-6679-452c-8d21-0969ad57076b,1553
3606,4236850,0f54e41d2a7407dc,2020-07-07 13:55:20,6bd186a8-618f-4d55-8e8b-dc052ea2fc7b,8123
3607,1998172,55e2106e3948ad7b,2020-07-06 07:35:17,a30974f0-1323-4cf3-a30b-1239803b7f36,13240
3608,3232648,fd0caa756df44ac8,2020-07-09 11:40:06,9321a339-aa26-4fc3-8a5d-1257c0b3cee9,5143
3609,4268838,a66a3cf3c9f76eca,2020-07-21 17:30:05,20fd57e6-e033-4742-875c-1ea9f5ced575,4519
3610,4277370,8425e77326bebfb8,2020-07-28 10:56:27,8b10a065-23b9-4e60-be69-1cc2d2d14188,3835
3611,4275120,240057aa7f937830,2020-07-26 10:00:11,acad205a-6d19-4bda-a517-6a2fc19d3848,26250
3612,4236819,ca7327375899ee62,2020-07-03 14:35:15,c60d1176-90cf-4637-8f51-7aa5cd372896,30586
3613,4251758,1e54bff3ef6b1c60,2020-07-12 08:40:07,7c0a6cdf-7920-4c8a-a7be-18cec437ce0d,21867
3614,3921555,6d0486475a9a5ca3,2020-07-28 12:05:26,04ddd86a-6e18-4141-abfd-a326f948c48b,30532
3615,4255486,aaca79ef854425d9,2020-07-14 13:20:26,792a843d-8c74-4694-90c4-20fa7185e018,2727
3616,4212170,85308c36365816bc,2020-07-17 14:15:30,e8bb57d4-2ea6-4994-afde-a614f4262dd6,30763
3617,4283812,da15781a7764aa0a,2020-08-01 10:40:09,6e8ba514-abc7-41b4-9b8c-b5a5710b6adf,28946
3618,4241748,e2cb2a178c1f4dab,2020-08-01 21:30:07,90c86495-5f1a-436c-9ef8-dbafb02d19b2,19484
3619,4263164,7e3ba80f45591c04,2020-07-20 10:00:13,cbbb5585-04a3-4da0-b098-2f9eefa0c752,18262
3620,4249699,f18bd40b59152cd9,2020-07-10 14:10:21,1a4da193-4213-4f66-a5e4-24cd2f900711,21412
3621,3507548,a98258da6e738dd4,2020-07-18 14:35:03,4f1a4c77-5480-4752-8cc1-007e28554524,30182
3622,4282603,4e55eb45cfed0363,2020-08-01 15:10:01,922e4364-f8ae-4ff8-a8ea-c5cbe8236ab5,9151
3623,4191101,54d5b67aaf153302,2020-06-23 19:05:10,e57f0a41-d29c-4a57-81d0-264fcb287e35,1208
3624,4226493,c2617c5734302973,2020-07-26 22:45:07,189cf916-b59e-48cc-9879-01ae372c7293,17885
3625,4253895,48bd583cb1c06cc5,2020-07-25 12:30:18,d8c208b8-b909-42ff-8708-a24c2269b98b,30466
3626,3409873,66241ffb006ced95,2020-08-04 08:45:03,aa97317d-3e7d-454e-a1fc-2e01ce08fd02,4729
3627,4122696,2639e8b6ca62efa0,2020-07-18 17:25:09,1854f43f-9632-48ad-8a50-6229c21ec6f1,21606
3629,837857,e3d678716898b6b9,2020-07-18 12:05:19,ff16b5bd-2e79-48a5-89e9-3a48b32d99f1,24406
3630,4251793,5bda65ae2a60d907,2020-07-15 09:40:06,5d3fb1a8-7fe9-4e05-9e35-99ecca9c97ad,5636
3631,4240769,af715dcffa986362,2020-07-06 13:25:13,f5e42832-f995-46bd-930a-e440065925a8,7941
3634,3616009,b528a9827e8014d9,2020-07-18 10:10:14,a9f81b4a-af5c-4d4f-b382-8a9aae21143d,13912
3635,275458,390ed26bc0785ea3,2020-07-24 01:04:49,edd3fc12-af63-4308-91fd-839556b27613,11339
3636,4263909,509300475ba0fc85,2020-07-24 06:40:03,05178ce0-458d-4905-b6ec-3226752feb07,13911
3637,4234136,24afaa256cb1d994,2020-07-01 13:00:12,14b10d02-8e87-461b-ab83-b336b8c353be,4959
3638,4269450,bbc6b56111f0c66b,2020-07-29 13:00:23,a0bdb46c-23ba-4dec-b99a-da72d4588dd8,616
3639,3560051,8af0c5323b4fb65d,2020-07-04 16:40:14,0f73de14-dd6f-44a8-b2fa-a2c0b29ca4db,4693
3640,1387189,e43f261f118c80fe,2020-07-23 15:45:05,390fe342-57ac-4c99-a3b8-14624f9c6a30,4408
3641,4271548,e7d4275ca009142a,2020-07-23 17:35:15,e60896a4-454c-4b0c-a186-087b81a98543,7512
3642,4279612,040bea4976362d56,2020-07-29 09:25:30,c4382054-a7b6-49a7-966c-2ee4ad44086f,7776
3643,4272597,dfc4b062ad533b85,2020-07-24 17:05:17,9503d3cb-04a7-4621-a7b3-66ce05c69fc0,26774
3644,3931729,ced2a48d7b51cc73,2020-08-02 20:20:12,edb7167d-004d-41f7-8b08-66f861dd3fa3,24409
3645,4222929,9e811793e924bc13,2020-06-21 12:15:07,79719cd0-78c7-45de-a510-d60da93ad878,12481
3646,4281983,27481ab66e3537a4,2020-07-30 14:20:10,3f978807-ec9e-4361-a3a1-37dc4c29737b,11125
3647,4240001,52fb28c7fd8a501f,2020-07-07 17:20:10,ca84ec1e-4b8d-4738-b56f-c9ff1bda90bc,16893
3648,4267352,c479a7a3118b3ddb,2020-07-21 09:30:22,6f92353f-f72d-4a16-884d-771c8603bbc0,8126
3650,4291728,32754996ad8aae53,2020-08-06 13:00:15,6c52507c-c6a4-4d87-85df-da27fa42374f,7943
3651,4223385,85e597b121dc1707,2020-06-23 10:00:10,5a888374-2412-450b-8773-2f78f59017f8,21182
3652,3902085,80115457721dcd2,2020-07-07 08:00:09,67f63a07-072b-44ba-a887-ca8d470ff4f7,26174
3653,4270460,b3fd40f45b915047,2020-07-22 20:45:10,b10486b7-11dc-478f-8c10-c8e69d3a0486,19430
3654,1775900,aa863dab3bd8112d,2020-08-06 08:05:12,48d18881-ca3a-4105-b72d-818adc4d591e,14800
3655,4041317,898ac7f57e0424dd,2020-07-28 11:25:25,dc687724-185d-4e0e-ace3-26b69c9ea1f5,10571
3656,4198986,e591128feb4d2619,2020-06-21 15:30:06,5c907cc3-a773-4d73-a955-91ef1e7fc842,4210
3658,4249820,4b66ac90610adba8,2020-07-10 16:30:05,4fc61671-f399-4f0b-b4f0-339a593c5de7,16884
3659,4247328,fc71bfa8705ee8f5,2020-07-12 15:20:04,496a9cd3-1cc7-40bc-9033-089d5a019425,8223
3660,4283648,56098175b28349c2,2020-07-31 18:35:15,37d45395-4975-4486-bb2b-a45cb6e5d4cd,22559
3662,4181754,f4fcd861a500058e,2020-08-05 20:40:09,327b9034-ee35-4a54-bb80-93c6bb245ad9,7852
3663,4276481,7bf1a8cf1e55da0f,2020-07-28 12:00:04,6ef7b883-2256-4200-b1fa-c1fa7da52612,17204
3664,4186410,2397daceba0ee55c,2020-07-16 14:05:05,6c5c357f-1b1b-4cf1-879b-4f077b9df563,26104
3665,2868188,1b0e5c710065fc19,2020-07-03 11:05:18,7a6b444b-573f-4ce0-8ac1-a14e4eebd807,15792
3666,4266775,94a17cc38f71c7d8,2020-07-20 13:20:22,39b8a001-e1f7-4162-9819-48f130b76485,30380
3667,4262240,d41286a8379799a4,2020-07-29 19:20:14,67757d5a-9c66-4ed5-9d15-56d73fd3250c,5744
3668,4222340,45df5ee00fbcd53d,2020-07-02 15:55:13,fd9acd6a-405f-42f5-b3de-7f9e6a4e1f6e,18043
3669,3612398,61f5d7bfade866f1,2020-07-17 18:40:11,c25e0338-da40-4280-a34a-41666bcbe1a2,6503
3670,4279768,386e51df2629ae78,2020-07-29 10:45:23,f730daf3-6db5-45a5-a616-61dfd59c12be,13873
3671,3806387,b6b7bf29f8ea2370,2020-07-21 05:05:05,a8457383-3c67-49ad-af4b-0c7a03db9b31,13909
3672,4261538,519d396e3d1f590f,2020-08-02 19:50:05,8ff7a79f-35dd-47fb-a331-95266e291667,1394
3673,1398096,b388b37ead6a44b6,2020-06-27 06:10:06,8c733f4a-33d4-4f12-9c88-0541a7372ad8,8968
3674,4252101,5952358dc6e81030,2020-07-12 12:55:14,87f669f5-094a-4a91-ab96-e1a4730adcd1,4026
3675,4155791,9c1eef1f54e375be,2020-07-29 18:00:15,17c7313d-3b46-407f-af66-d4d638da9074,10573
3676,674374,4eba75458adf7e7f,2020-07-26 19:00:18,d4daed3d-36ba-4c1d-afb4-a3e7c7accdb3,28612
3677,4160325,a5d6fcb30084547c,2020-06-27 05:00:52,1b9aab8d-fe62-40d7-a1dd-e7649fbe3bb8,16968
3679,4234919,6574689c5a7b9601,2020-07-02 05:00:27,eaaea8d6-0e7a-46f3-8f2b-23a8f9d4c68c,11777
3680,4104523,0d57f3b369d32b7c,2020-07-24 19:20:18,aaf30c63-c073-4436-88c7-a33f31f31859,14650
3681,3923110,69a891105eb87f6c,2020-07-07 11:45:24,144fafeb-59fe-4dfe-a600-992b5319261b,10667
3683,4086129,05e634a94700d288,2020-07-15 10:25:06,86cc8e4f-1e4b-412b-aa1c-43366e32498c,3209
3684,4279073,a7556677c545f69f,2020-08-01 21:10:06,02a63104-aea1-4882-92f6-e615ead48664,26798
3685,4259470,75115156e030e45c,2020-07-17 14:10:16,3c08b090-14ba-41af-8a74-1af3611be02b,7964
3686,4262582,d09ca3928a5e8f83,2020-07-18 14:30:11,ec831264-fa1a-49ff-a249-8f7337e2a73d,15656
3687,4270689,200e071df6c7b059,2020-07-23 10:15:16,e5b0135d-a4d6-484a-a25e-6b5919bdc122,18648
3690,4245120,2dc16b5d22b84d26,2020-07-07 13:05:20,b41c224c-b9e7-4399-80af-3914fd9f4bbb,26444
3691,4156995,6689a4435b11e2e1,2020-07-06 21:30:10,ca0a940a-9b7f-42a8-8cff-1061ad4b99f8,2410
3692,4244656,4f69e1db7e874d1e,2020-07-07 11:15:13,5eee32bc-f7f8-4fb2-968d-d49d56293500,6791
3693,4246290,21d90d99836c0bf4,2020-07-10 13:15:05,b6b7e2b0-53fa-4221-8ede-1bd139be0b91,11986
3694,4266770,12500b1fff97219a,2020-07-21 13:10:07,a7e8d054-27df-4750-aeee-14363e979921,12330
3695,4271426,b618ba10a272d888,2020-07-23 16:00:21,3d9384d3-10b6-474f-ad24-5ff621bed994,1677
3696,4049189,bb2189da11e27ef5,2020-08-03 21:20:12,14efdb07-4e59-480a-868c-755d5f25243e,1111
3697,4281900,61ba1845247257e9,2020-08-01 08:50:07,80d21302-a73f-4522-bc6c-a399af407545,10238
3698,4261576,d41b329d229a3763,2020-07-17 19:20:05,210a917d-4bbd-411a-ab79-8023e4a0b9e5,11523
3699,4287457,ab261c19d657ea10,2020-08-03 16:05:17,6b2a7bca-5808-4793-a2ef-e713028c59a7,23220
3700,4238986,c3c6ac1082546fa5,2020-07-04 16:10:11,41ca7855-739e-488a-af4e-1d7d6a8ed123,1449
3701,4289208,2177afa38fc65d21,2020-08-05 10:45:15,3de1f1cd-8be7-40bf-b5a5-804eee14d67f,12197
3702,4284778,15f9bb7e5fe78fa3,2020-08-01 14:55:08,d12e3353-be14-492d-91e3-ab2abefacc76,18462
3703,3549057,45107513116a9af4,2020-08-05 20:55:02,a9df7f02-e9b5-4cb9-add0-944c5ab95201,21539
3704,4253348,825edd9011bf339d,2020-07-13 06:50:20,e8a14b64-8a00-46ac-804e-c27bce5d1332,7649
3705,1752338,3440dfbbd0f568ea,2020-06-29 10:00:34,b1f83eb2-27d2-4d4d-b284-07fe56706970,15852
3706,4068511,82083019adfab8e4,2020-07-09 15:25:22,06c9bfdd-ea2e-4626-b336-4c760098589b,25489
3707,4256175,dd343f3e7f1a397c,2020-07-14 19:15:36,868a9e07-0757-4ce1-8f93-3068de8caaba,24207
3708,3713098,b3afdf23242ed978,2020-07-06 09:15:08,a8a89fdd-0321-44f8-b7b0-463265b26c8f,9375
3709,4235808,6f52e62f38cdfa10,2020-07-05 11:35:07,cbd7c63c-a2bc-46b1-b4f8-70ef69c2c8a4,8544
3710,4234369,e6c3bf4f2cacca37,2020-07-01 15:05:09,88610771-c5a5-41bb-9383-99a9dc2ee4df,10331
3711,4255898,38ab0e3d0312f2ec,2020-07-20 07:55:02,297c5679-ed91-4bd4-8181-26317bb75c59,29704
3712,4282220,4694638e92ea741a,2020-07-30 17:30:10,f2bdeb62-7962-446b-a2c8-b391a8d7abcf,25026
3713,4275310,ea124d059bee2c8a,2020-07-26 11:55:12,e16e41cc-93b0-44e5-ad52-6ad5febceeeb,20852
3715,4165527,f0c795339c742b0d,2020-06-26 09:25:16,1c3bf5ea-74dd-4a39-804a-62cb07f98417,12435
3716,1641947,5b3d04ec30580c80,2020-07-14 21:10:09,6e121481-40fb-4c87-b4f3-65f59a97cd2f,12433
3718,4288315,749275b11be627dd,2020-08-04 13:50:30,9caa3008-fcae-4fda-b4b0-2c45cebe939e,21929
3720,4053658,27e7215fdcbe1fb1,2020-06-26 15:50:16,f496c8ea-c7e6-4164-8945-c32bdca24cb1,23217
3721,4263947,38a4cf8fe14fc351,2020-07-18 19:35:09,6793b315-fa70-4c46-a088-7fe1352452f7,12608
3722,4252451,a9334b48f03563f0,2020-07-12 17:25:21,66162a4b-34a8-4bad-9b7b-4a244df501f1,3639
3723,4239298,28f15dddd29a36da,2020-07-04 10:35:13,5d63d718-e24e-4510-90e6-8d9bc0c747ac,18460
3724,3344415,467bdfd797d387c5,2020-07-28 18:55:16,9cb6d32a-2257-4c59-b05d-a94595201dab,9751
3725,4279498,3696a63988687921,2020-07-29 07:55:12,b92a358c-f7e8-43da-ac5f-8a10268e732a,7949
3727,4163585,c0c21ce75db02544,2020-06-25 14:55:07,6ee2b89b-cab2-4519-8962-8ff7fe1f964a,24249
3728,4130377,9b22c1d7ff36baf9,2020-07-09 21:15:15,6ac2bbb5-3d97-46c3-b369-91e2531ca75f,12322
3729,4283842,287bf72a114cbb2a,2020-08-03 06:30:07,e80ace3c-2ad9-4a77-8d5c-6bec186f5712,1799
3730,4059086,b10a659535aa51c3,2020-07-09 11:15:11,76ce1d63-e77e-4b57-915f-ba2bb5a4fac9,1631
3731,4093273,fa79fa9802a95ea4,2020-07-01 10:50:06,3ac845fc-2ee2-4d4f-9094-4676e2fbfc39,8255
3732,4283261,687e19a31b3bd3af,2020-07-31 14:25:12,185497df-cdec-422a-abe5-08cd3f955d1f,20569
3733,4275002,3249536dd9305ea4,2020-07-26 08:15:16,d046d848-0d1a-4293-bd5b-ae44f0ab55f8,12436
3734,3614569,243db0298c92451f,2020-07-23 17:00:21,1252e4de-134b-4687-89df-21089d75f8fe,30098
3735,4282949,e1b5378e99df9400,2020-07-31 11:00:13,0c546bc2-d701-4827-8353-b57c78c5392a,14385
3736,2012728,79011261a8168763,2020-07-13 07:05:15,1e238f76-d0cc-416b-8072-b304dfd60455,31378
3737,4274448,47bcb48575558ff3,2020-07-26 10:35:11,82be8afc-e5dd-41d9-b788-15814fd36c87,5078
3738,4100760,687e7c0cd9772e4c,2020-07-08 10:30:13,3d7460b1-b942-4be5-a251-b9cbddd95a60,1963
3739,3250928,5280e0a87a9a53b6,2020-07-07 14:35:14,c1a20946-c02b-4fe6-b7f5-753bd9668572,8256
3740,4280863,e22491e48b806ade,2020-07-29 19:30:11,4246d223-8344-4f12-b056-0c939d08dcb7,12332
3741,3530827,ee011f331d489a62,2020-07-27 13:10:14,c1c60b17-61ac-4dda-b303-f79a7cf511b0,6576
3742,4244383,ecd576f10dfe57ca,2020-07-16 17:25:14,7daadf10-5a59-43f3-9d59-e430d119d080,21205
3743,4253773,36d1c6f4591e4c61,2020-07-22 19:25:04,1035e9ec-3aa4-4937-805d-13de42f4cc3d,19312
3745,4235535,a7791d95071efa4f,2020-07-02 11:42:18,b0a2c76f-5b05-4eff-9ec4-3a647e606040,28545
3746,4210543,d5e43630c48f9795,2020-06-25 11:25:15,a9722923-85f3-45f8-aaf0-0416e2030e1a,15655
3747,4089272,4ec77e05ce78e5d4,2020-07-16 10:10:05,b9fae592-b76a-4e31-80b3-50d548356c56,13837
3748,4263826,ebbf18a03654cce2,2020-07-18 18:25:14,e167831e-e133-4885-b98a-6153d14ed97f,26061
3750,4269609,8818d5b7054408c2,2020-07-22 19:40:15,676a18bb-71f7-450a-9b9b-f3d3ed9d5a01,26253
3752,4243759,5356e0c231b63218,2020-07-07 11:30:17,a08a6054-bbb0-4263-a516-5ab119b44ed7,27563
3753,322446,b3c81f2ba950944a,2020-07-18 13:20:07,e003e041-56cb-4b69-8d4d-95fed9819b04,2411
3754,4018648,4b453781b7591f20,2020-07-14 10:00:13,9ea30816-812e-4a9b-aba9-c70079dd6bb3,7650
3755,4273957,23bec4e1ab5d5472,2020-07-29 19:50:07,1aaa3fb6-dc68-4ccd-b9a1-a5d38cb8a13d,13499
3756,4167500,963b823d22ce734c,2020-07-30 12:40:05,e74442fd-5bb6-44da-a081-79d7dfb65419,1847
3757,4094669,9e5f4c1b2ce01a8f,2020-06-23 14:10:14,23dae668-1061-44c5-ac40-9bde59d37322,21699
3758,4276519,4c6404b6c08eacca,2020-07-27 09:05:30,bfd24453-2988-46b1-980c-1a67a83fa71a,5363
3759,4236588,d91c9ab5bd0a307b,2020-07-07 19:10:06,b47d43a6-233f-410f-9d45-c70125daf08e,11486
3762,3730018,2018f53ea65d7ebc,2020-07-04 05:00:51,e0a83b47-ef11-4d3f-93a8-98fd945c48de,7664
3763,4276706,fb1eb3bf19d89355,2020-08-04 19:25:03,ee3d18a5-8c4c-45ea-bab5-0f5e3d7db9a7,18451
3764,4269020,7374727d21aad88d,2020-07-22 09:40:16,2979d5cf-63b1-4890-91ab-c4febd1f2c7e,18256
3767,4197819,7518aa0e60feeafc,2020-06-22 11:35:10,1c242f7d-41e9-4020-9057-bd80c3017f62,4877
3768,4283113,75ff420439b73c50,2020-07-31 13:10:02,7251c33d-b137-4ca2-b39a-3f3c228ed359,6245
3769,3224037,d8c2cf34f7dbf894,2020-07-28 11:00:53,5cd14d0a-eb23-4ec4-8a39-2a4a9d2c9c76,6299
3770,4259002,52dbd0363c88a051,2020-07-20 09:42:33,f094b842-b307-4f8a-b7b6-5ba74ab595d4,5759
3771,4237469,6ec73d2d6c5eff72,2020-07-03 10:45:10,051bafd4-b4a2-4545-9c81-631f8fd28cbf,4829
3772,4089880,a1cfdc732fbcf502,2020-07-07 12:50:07,ff0afbb3-5db4-4af2-b6f7-d23407fa254c,9474
3773,4267846,6e92ea3ab2d42711,2020-07-21 11:45:06,da199d2e-8f4e-4cbb-ac00-8b2ddd233de5,21059
3774,4038820,81132b19a4e57ade,2020-07-03 13:30:10,ba4af926-4aed-4833-bf68-4f053d304046,29794
3776,4281619,93f7693557a2b5ce,2020-07-30 11:20:19,2dfc7a54-2ad4-4afa-aff3-609c476af794,5420
3777,4245533,3145490c86fadbf6,2020-07-12 11:05:02,88dcf5e3-bee4-4a9e-8fa7-d1d249a52bf8,11267
3778,4254065,bbfc0a958a20c68a,2020-07-13 14:05:19,3457de3a-b0f3-4cdb-8b10-d831889f3390,27436
3779,4202580,99a29539f555f568,2020-07-07 12:05:13,ab550906-d498-4dad-ac7e-01a54febbdbb,20902
3780,3765897,e86c59d7260aa2f2,2020-07-23 12:00:19,2c64fc1b-f4b5-4865-9847-030c57bdd425,15993
3781,4209334,1dc0e409590a0e49,2020-06-28 14:45:15,02d8bbfe-fc40-4300-a002-d4f8416bc276,5565
3782,3343389,6341ef00e6a06060,2020-08-01 11:10:10,5488a998-f3dd-4d72-9fac-b4e35e7e4b70,25576
3783,4149375,acbd829e6d266f07,2020-07-21 13:35:27,41e59e34-22c8-430f-97ff-067e6ef96091,21273
3784,648207,91f38ebb32f47a95,2020-07-06 18:00:09,bc8800e8-ee1b-4874-9f81-74811ad3920a,17721
3785,4250735,5295676c619bfd27,2020-07-11 11:45:08,f0848af9-53bd-4c07-b377-4133e966429b,28938
3786,3313593,3ac10d6ed97e01fa,2020-07-28 15:35:06,6c5cd625-30a9-4246-aa88-45d616292f2b,18221
3787,3628299,3511d3d7f263d2b9,2020-06-25 18:35:08,b967d5b2-7efa-4077-a6db-c97adeb90a62,12840
3788,1996412,dd4d8c9d5af8aa33,2020-07-13 13:35:23,70684e76-16f9-48a0-8e17-85acf7f8b364,22353
3789,4256904,1353e21795eb4d26,2020-07-31 13:50:12,aed0af05-c1c0-41cd-8d98-bd6981f23854,8938
3790,4229268,98871def66169c4b,2020-06-27 12:45:08,5e3a26fc-7b1c-4246-863f-126471cc6526,21968
3791,4260472,6708a24a10db6d8e,2020-07-19 18:35:03,0632f58f-9323-470a-b547-e74ad38a65b1,26963
3792,4270673,8860be52cfc7fd14,2020-07-23 03:20:06,32cfb749-b6fd-440e-8520-7e5745fddbd3,19863
3793,4115227,cd6fdce56f547b99,2020-07-08 13:15:08,6cd54b9f-f2cc-4bbc-9b0f-0763684a85e3,22989
3794,4114677,47390395fc87f4e2,2020-07-30 14:56:02,f3a52dd2-0627-4f8a-b1f5-4e788fdb15e5,17722
3795,4264087,cfb5cca252d682cc,2020-07-19 16:20:03,a96085ee-94e5-4c31-b705-2fb80c787305,24080
3796,4140379,a5ec048b1bb02874,2020-08-02 14:30:09,6fb9d4cf-a905-4d0e-b19f-e9b1b1fd6ecd,26146
3797,4215308,7b7753f0897c27c0,2020-07-03 19:10:06,e036462e-fff1-479d-bd81-23494acee404,363
3798,4261213,a2ff639d0fb2a3c6,2020-07-21 11:00:14,b1e52c28-a17d-47b1-b6ee-100005dfa2ca,26144
3799,4289964,aca54205284e3c99,2020-08-05 16:35:15,fbaaa43a-251d-4275-834e-4d42379a97b0,10334
3800,4257364,8623d35fcef52cb4,2020-07-15 13:40:19,12e155fe-3ca6-457e-8f79-2e4cbce460b8,7147
3801,4275181,871a2a9cba5693f5,2020-07-26 21:05:06,fcc279cd-0aba-4771-a43f-16144dac8536,24893
3802,4277548,c2bc9ecde81b9ae8,2020-07-28 11:15:17,09f2bd91-b46a-40aa-9797-f1b7e26e5531,24741
3803,4232688,e3f23a48217b1626,2020-07-13 09:40:11,73260447-07e5-4bd4-95ee-40b5e8b31d62,5582
3804,4285316,3a3faa0f658d8efd,2020-08-02 19:55:21,03e6690f-21fe-4713-9d50-94f73c4b81e1,24114
3805,4287410,574bb0a462e303cc,2020-08-03 15:25:29,edca0592-f83d-4e9d-b45b-853082a3813c,23489
3806,1518227,8060e34f15c2bb30,2020-07-07 09:15:12,785821f6-6c69-405f-8ff3-60fc12f36adb,24834
3807,4270182,275af5861e43a9f8,2020-07-22 16:45:12,63e576cb-86f2-4cbf-bf83-62ed99b3b2f1,28733
3808,1263807,85147fa314f16809,2020-07-30 13:45:07,49c93b32-4f83-4f47-85a1-f00718ed1399,11403
3809,4273481,ba0de8a84efb2bc2,2020-07-25 10:50:19,2f338892-3703-48b4-b0d8-fbe632828d09,11958
3810,4274565,e023dcf381b90f85,2020-07-26 11:20:13,793f79a4-4121-436d-8bea-afc04e63ec81,28083
3811,4228621,0b9b11f4e08c33c3,2020-07-01 12:05:07,3045cbc1-4f86-4cdc-9d97-77bcef4d4462,2361
3812,4236572,1d2ba7b4dd3224cc,2020-07-04 16:40:08,b3f6e2d4-be8f-434e-bc95-573739afa460,15159
3813,4275731,0c22f94bb8cbac6a,2020-07-28 10:49:01,1c1d08db-5421-470d-b997-8b06e267d6f1,28740
3814,3973819,6af5368a48db8105,2020-07-01 07:15:05,2cdf629c-7a9b-425c-a90b-c9f1669a86bb,6211
3815,4263658,1f57cf18f5882529,2020-07-19 13:10:09,a79c3ffc-f417-4b1b-946e-2452189550fc,20270
3816,4235406,20b5dbed711b74cd,2020-07-02 10:35:13,50c631d8-bd77-4008-9b73-70acfcc74a35,29198
3818,4278437,aeb8a6b142e95845,2020-07-28 13:40:10,7dbc52a1-8593-4b88-9efa-f539e1cd7220,26880
3819,4278285,7af55c9f1e9e9e1f,2020-07-28 14:30:10,031b1d0a-4730-4e69-b995-b112f4fac9c6,5418
3820,4005912,210098e272b35a07,2020-07-21 15:05:24,040fe7f3-0e30-43a6-859c-4edbb7b8d326,7290
3821,4266368,d508ce2740bea9d2,2020-07-20 09:10:17,c285a420-34c9-4dc9-848f-3dc4c975edfd,24445
3822,4258386,5d1c40819b67c501,2020-07-28 11:40:13,5bba8c49-b6af-4569-aeb0-6fd640e2f14d,27437
3823,3859618,a6a32abf4c186a69,2020-07-23 14:20:15,7fdbe463-3fa4-41d5-b3e6-fc8061fbae46,23475
3824,868541,9dd6229bdca0c7d5,2020-07-05 10:35:10,34019196-f3ac-42e3-9151-4024687ebcae,1983
3825,4268154,bfedde34f0cd60f5,2020-07-22 12:10:07,ba9404b3-68ab-487b-856f-550bb273a27f,24535
3826,4291009,cef93401686c1428,2020-08-06 02:55:12,dd0267e0-3eb2-49ce-aea1-896b27fa5981,9621
3827,4179288,6743ab6cf07cb888,2020-06-25 17:40:06,3e4b7f13-2f5b-40f9-a52a-cc4680493773,20273
3828,4105404,b59306a9b130032d,2020-07-13 11:30:10,79f0663e-530b-42bf-9857-f87fbc3f0658,27717
3829,4259623,b187c9d21a928245,2020-07-18 14:45:05,02ad50f6-617c-4a26-8500-4559905c049b,29726
3830,4269516,8d944e9c61d31c7c,2020-07-22 09:50:07,f73246cd-e037-49ce-963e-fdb4ff8f18e0,8406
3831,4086126,259c9e8a53eb49f3,2020-07-06 16:15:25,d9594d3e-bf60-4299-a02e-91f91f6f69f6,14108
3832,4153841,53d69e5fb457575b,2020-07-05 17:55:12,37e5a22a-5194-4753-b2e2-d68cc0286e2d,27640
3833,1433277,84bc4381e99f6dc8,2020-07-20 09:40:22,f90b2d20-fbc5-4d7c-953c-cfd09db9ccc3,6855
3836,3262752,72de67504bc6e153,2020-07-09 05:00:39,742dfdff-ee38-4e0b-a417-0a1a7d051522,23141
3837,4252448,595704fb69918675,2020-07-12 15:50:12,54bf7d50-632c-46a9-8bef-dc7e8ff46517,17605
3838,3611146,97d949efb7e87bbc,2020-08-04 08:15:04,40d7a991-73e8-4556-91f9-2cc90f562cbb,17541
3839,4219657,138d95806aff744d,2020-06-26 16:30:07,7009c2df-8289-4397-9603-36cc1de7218e,293
3840,4285785,a39e97684f65ab78,2020-08-02 06:25:13,b045fa77-aad5-48e6-abf6-379b89fc226d,13859
3841,538616,4c421a6b8a5676b1,2020-07-19 09:55:09,1060b6eb-c49e-461e-b596-40b8cd58454b,26814
3842,4245690,fd5fe029463c4908,2020-07-20 12:50:01,f15c84d6-890b-431c-a518-efe85c694cb9,11865
3843,4033467,393b2eb205b838ba,2020-07-21 09:25:08,796a6aea-6609-49ee-8a49-717a5629e34b,30458
3844,4248568,591e4125df941aea,2020-07-11 03:15:02,635424ad-e304-4b58-8410-182488f28704,10442
3845,202248,4e8c3cf1db75a13d,2020-07-13 16:40:10,52a6828e-61f2-42e4-8f15-e64f9c3fff67,30340
3846,4134320,f1ab1a353f4989f5,2020-07-18 09:35:14,c3d6ca77-acd7-4865-ba4f-c0c138672c37,29249
3847,4266338,de4705ec80a582d6,2020-07-20 08:50:25,0030ccb5-0fa7-4c3d-a0b9-75851f3a4be7,10454
3851,4289509,400375d2f870e85f,2020-08-05 12:15:35,4cd5a5e3-7d09-4105-b171-0eb593c2f772,6879
3852,4276235,af479fdbb18757ff,2020-07-27 01:07:49,b32bd502-7dba-45a2-9c11-019366a58b54,30457
